,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,latitude,longitude,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
2167,149000,flat,145,1027,3,4,2,WG - WG9,45.5813394,9.3019602,1885,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,2
2168,149000,flat,105,1419,0,4,2,WG - WG9,45.5798635,9.3044689,1885,renew,0,0,0,1,1,0,1,0,1,1,3,1,0,0,4,2
2169,150000,flat,90,1666,0,3,2,WG - WG9,45.58014,9.304456,1885,renew,1,1,0,0,1,0,0,0,1,0,3,1,0,0,3,2
2170,155000,flat,64,2421,2,2,1,WG - WG9,45.5821856,9.2907088,1885,good,1,0,0,1,0,0,1,0,2,1,3,1,1,1,2,1
2171,155000,flat,120,1291,1,4,1,WG - WG9,45.5800688,9.3044141,1885,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,4,1
2172,159000,flat,90,1766,0,3,1,WG - WG9,45.584178,9.301983,1885,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
2173,160000,flat,98,1632,3,3,1,WG - WG9,45.580315,9.298395,1885,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
2174,160000,flat,90,1777,3,3,1,WG - WG9,45.5804936,9.2991597,1885,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,3,1
2175,164000,flat,114,1438,0,5,1,WG - WG9,45.5769357,9.2944829,1885,renew,0,0,0,1,1,0,0,0,1,0,3,1,0,0,4,1
2176,165000,flat,90,1833,1,3,1,WG - WG9,45.5790662,9.2946238,1885,renew,0,0,0,1,0,0,1,0,1,1,3,1,0,0,3,1
2177,165000,flat,96,1718,1,3,2,WG - WG9,45.5785918,9.2906185,1885,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,3,2
2178,175000,flat,75,2333,1,3,1,WG - WG9,45.581456,9.3024301,1885,good,1,0,0,0,1,0,1,0,2,1,3,1,0,0,3,1
2179,175000,flat,90,1944,2,3,1,WG - WG9,45.5805795,9.290856,1885,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,3,1
2180,185000,flat,100,1850,3,3,1,WG - WG9,45.5768136,9.2950527,1885,renew,1,0,0,0,1,0,0,0,1,0,3,1,1,1,3,1
2181,185000,flat,130,1423,3,4,1,WG - WG9,45.5772285,9.2945362,1885,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,4,1
2182,186000,flat,62,3000,3,2,1,WG - WG9,45.5774017,9.2883363,1885,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
2183,190000,flat,63,3015,3,2,1,WG - WG9,45.5772017,9.2883363,1885,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
2184,190000,flat,97,1958,3,3,2,WG - WG9,45.578323,9.3002623,1885,good,1,1,0,0,0,0,1,0,2,1,3,0,1,1,3,2
2185,197000,flat,95,2073,1,3,2,WG - WG9,45.5785683,9.2973382,1885,good,1,0,0,0,0,0,1,0,2,1,3,0,0,0,3,2
2186,198000,penthouse,61,3245,4,2,1,WG - WG9,45.5749017,9.2910363,1885,good,1,0,1,0,1,0,1,0,2,1,6,1,1,1,2,1
2187,198000,penthouse,61,3245,4,2,1,WG - WG9,45.5776017,9.2914363,1885,good,1,0,0,0,0,0,0,0,2,0,6,0,1,1,2,1
2188,209000,flat,100,2090,5,3,1,WG - WG9,45.5816173,9.2927974,1885,good,1,0,0,0,1,0,1,10000,2,1,3,1,1,1,3,1
2189,210000,flat,95,2210,1,3,1,WG - WG9,45.5771672,9.2947988,1885,good,1,0,0,0,1,0,1,0,2,1,3,1,0,0,3,1
2190,214000,flat,105,2038,3,3,1,WG - WG9,45.5832294,9.2912272,1885,good,1,0,0,0,0,0,1,0,2,1,3,0,1,1,3,1
2191,235000,flat,90,2611,6,3,2,WG - WG9,45.5826354,9.2922693,1885,good,1,0,0,0,0,0,1,0,2,1,3,0,1,1,3,2
2192,235000,flat,87,2701,6,2,2,WG - WG9,45.5815143,9.2939841,1885,good,1,0,0,0,1,0,0,0,2,0,3,1,1,1,2,2
2193,235000,flat,87,2701,6,3,2,WG - WG9,45.5812294,9.2897272,1885,good,1,0,0,0,0,0,1,0,2,1,3,0,1,1,3,2
2194,245000,flat,160,1531,2,4,2,WG - WG9,45.5853276,9.2915017,1885,renew,1,0,0,0,1,0,1,0,1,1,3,1,1,1,4,2
2195,260000,flat,96,2708,0,3,1,WG - WG9,45.5821856,9.2907088,1885,good,1,0,1,0,0,0,0,0,2,1,3,0,0,0,3,1
2196,261000,flat,85,3070,1,3,1,WG - WG9,45.5793621,9.2951173,1885,good,1,0,0,0,0,0,1,0,2,1,3,0,0,0,3,1
2197,270000,flat,128,2109,7,4,2,WG - WG9,45.5796288,9.2894339,1885,good,1,0,1,0,0,0,1,0,2,1,3,0,1,1,4,2
2198,275000,flat,98,2806,0,3,2,WG - WG9,45.5794624,9.2914317,1885,good,1,1,0,0,0,0,0,0,2,0,3,0,0,0,3,2
2199,278000,flat,96,2895,7,3,2,WG - WG9,45.5798528,9.2901284,1885,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,3,2
2200,280000,flat,122,2295,2,4,2,WG - WG9,45.5815143,9.2939841,1885,good,1,0,1,1,1,0,1,0,2,1,3,1,1,1,4,2
2201,300000,flat,150,2000,1,4,2,WG - WG9,45.5838952,9.2899737,1885,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,4,2
2202,334000,flat,103,3242,3,3,2,WG - WG9,45.5760017,9.2901363,1885,good,1,0,0,1,1,0,1,0,2,1,3,1,1,1,3,2
2203,337000,flat,104,3240,3,3,2,WG - WG9,45.5772017,9.2880363,1885,good,1,0,1,0,0,0,1,0,2,1,3,0,1,1,3,2
2204,404000,flat,125,3232,3,4,2,WG - WG9,45.5775017,9.2892363,1885,good,1,0,0,1,1,0,0,0,2,0,3,1,1,1,4,2
2205,406000,flat,126,3222,3,4,2,WG - WG9,45.5757017,9.2894363,1885,good,1,1,0,1,0,0,1,0,2,1,3,1,1,1,4,2
2206,420000,chalet,120,3500,0,4,2,WG - WG9,45.5794939,9.2938111,1885,good,0,0,0,1,0,0,0,0,2,0,4,1,0,0,4,2
2207,427000,penthouse,125,3416,4,4,2,WG - WG9,45.5755017,9.2897363,1885,good,1,1,0,0,0,0,0,0,2,0,6,0,1,1,4,2
2208,429000,penthouse,126,3404,4,4,2,WG - WG9,45.5756017,9.2896363,1885,good,1,1,1,0,1,0,0,0,2,1,6,1,1,1,4,2
2209,530000,flat,190,2789,0,4,3,WG - WG9,45.5794624,9.2914317,1885,good,1,1,1,1,0,0,1,0,2,1,3,1,0,0,4,2
2210,543000,chalet,194,2798,0,6,3,WG - WG9,45.5854239,9.2961958,1885,good,0,0,1,0,1,0,0,0,2,1,4,1,0,0,4,2
2211,599000,chalet,214,2799,0,5,3,WG - WG9,45.5856236,9.2966464,1885,good,0,1,1,1,1,0,1,0,2,1,4,1,0,0,4,2
2212,613000,chalet,219,2799,0,6,3,WG - WG9,45.5855524,9.2961823,1885,good,0,1,1,1,0,0,1,0,2,1,4,1,0,0,4,2
2213,689000,duplex,202,3410,4,4,2,WG - WG9,45.5758017,9.2885363,1885,good,1,0,0,0,0,0,0,0,2,0,5,0,1,1,4,2
2214,692000,duplex,203,3408,4,4,2,WG - WG9,45.5748017,9.2893363,1885,good,1,0,0,1,1,0,1,0,2,1,5,1,1,1,4,2
2215,744609,chalet,665,1119,0,10,6,WG - WG9,45.576452,9.2895513,1885,renew,0,0,0,1,0,1,1,0,1,1,4,1,0,0,4,2
2216,744610,chalet,666,1118,0,10,4,WG - WG9,45.576402,9.289793,1885,renew,0,0,1,1,1,0,0,0,1,1,4,1,0,0,4,2
2217,775000,duplex,278,2787,0,6,3,WG - WG9,45.584133,9.2912199,1885,good,1,1,1,1,1,0,1,0,2,1,5,1,0,0,4,2
2218,870000,chalet,560,1553,0,8,4,WG - WG9,45.5807003,9.2967166,1885,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
2219,1690000,duplex,550,3072,0,7,4,WG - WG9,45.584133,9.2912199,1885,good,0,0,1,0,0,0,0,0,2,1,5,0,0,0,4,2
2220,60187,flat,112,537,0,2,1,WG - WG10,45.5960076,9.2637625,3682,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
2221,75000,studio,35,2142,2,1,1,WG - WG10,45.6017133,9.26626,3682,renew,1,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1
2222,140000,flat,60,2333,0,3,1,WG - WG10,45.5964375,9.263372,3682,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
2223,148000,flat,75,1973,0,3,1,WG - WG10,45.5960076,9.2637625,3682,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
2224,155000,flat,55,2818,2,2,1,WG - WG10,45.6020406,9.2653419,3682,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,2,1
2225,280000,flat,70,4000,1,2,1,WG - WG10,45.5964375,9.263372,3682,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
2226,280000,flat,70,4000,1,2,1,WG - WG10,45.5964375,9.263372,3682,newdevelopment,1,1,0,0,0,0,0,0,3,0,3,0,0,0,2,1
2227,329000,flat,90,3655,0,3,1,WG - WG10,45.5992137,9.265228,3682,renew,1,0,1,1,1,0,1,30000,1,1,3,1,0,0,3,1
2228,340000,flat,120,2833,1,3,2,WG - WG10,45.5993083,9.2664341,3682,renew,1,0,1,1,1,0,1,0,1,1,3,1,0,0,3,2
2229,350000,flat,200,1750,1,5,3,WG - WG10,45.6020495,9.2656708,3682,renew,1,0,0,1,0,0,0,0,1,0,3,1,0,0,4,2
2230,360000,penthouse,80,4500,2,3,1,WG - WG10,45.594703,9.271227,3682,renew,0,0,1,0,1,0,1,0,1,1,6,1,1,0,3,1
2231,370000,flat,180,2055,0,5,2,WG - WG10,45.594177,9.2694977,3682,renew,1,0,1,1,0,1,1,0,1,1,3,1,0,0,4,2
2232,390000,flat,166,2349,6,5,3,WG - WG10,45.5987461,9.2655136,3682,renew,1,1,1,1,0,0,1,0,1,1,3,1,1,1,4,2
2233,390000,flat,160,2437,3,4,2,WG - WG10,45.5981184,9.2622527,3682,renew,1,0,1,1,1,0,1,0,1,1,3,1,1,1,4,2
2234,396000,flat,180,2200,0,5,2,WG - WG10,45.594177,9.2694977,3682,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,4,2
2235,396000,flat,180,2200,0,5,2,WG - WG10,45.5950476,9.2695624,3682,renew,1,1,0,1,1,0,1,0,1,1,3,1,0,0,4,2
2236,396000,flat,180,2200,0,5,2,WG - WG10,45.5950476,9.2695624,3682,renew,1,1,0,1,0,0,1,0,1,1,3,1,0,0,4,2
2237,398000,flat,140,2842,6,4,2,WG - WG10,45.5990165,9.2667146,3682,renew,1,0,1,1,1,0,1,0,1,1,3,1,1,1,4,2
2238,410000,flat,114,3596,2,3,2,WG - WG10,45.594761,9.2637677,3682,renew,1,0,1,0,0,0,0,0,1,1,3,0,1,1,3,2
2239,420000,flat,138,3043,1,3,2,WG - WG10,45.595663,9.263907,3682,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,2
2240,430000,flat,180,2388,2,4,3,WG - WG10,45.6010825,9.2665798,3682,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,4,2
2241,435000,chalet,148,2939,0,4,2,WG - WG10,45.604799,9.2586335,3682,renew,0,1,0,1,0,0,0,0,1,0,4,1,0,0,4,2
2242,450000,flat,200,2250,0,5,2,WG - WG10,45.5949539,9.2685288,3682,renew,1,0,0,1,1,0,1,0,1,1,3,1,0,0,4,2
2243,450000,flat,157,2866,0,4,2,WG - WG10,45.598271,9.2665299,3682,renew,1,1,0,1,1,0,1,0,1,1,3,1,0,0,4,2
2244,460000,flat,166,2771,3,4,2,WG - WG10,45.5987461,9.2655136,3682,renew,1,0,0,1,0,0,1,0,1,1,3,1,1,1,4,2
2245,460000,flat,112,4107,1,3,2,WG - WG10,45.5964375,9.263372,3682,good,1,0,0,1,1,0,1,0,2,1,3,1,0,0,3,2
2246,460000,flat,112,4107,1,3,2,WG - WG10,45.5964375,9.263372,3682,newdevelopment,1,0,1,0,1,0,1,0,3,1,3,1,0,0,3,2
2247,495000,flat,170,2911,1,4,2,WG - WG10,45.5950476,9.2695624,3682,renew,1,0,1,1,1,0,1,0,1,1,3,1,0,0,4,2
2248,539000,chalet,160,3368,0,4,1,WG - WG10,45.5956375,9.264272,3682,renew,0,1,0,1,0,0,1,40000,1,1,4,1,0,0,4,1
2249,510000,flat,220,2318,5,5,3,WG - WG10,45.601787,9.2673888,3682,renew,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,2
2250,520000,flat,180,2888,0,5,2,WG - WG10,45.594177,9.2694977,3682,renew,1,0,1,1,1,0,1,0,1,1,3,1,0,0,4,2
2251,530000,duplex,208,2548,4,5,3,WG - WG10,45.6020495,9.2656708,3682,renew,1,0,0,1,1,0,0,0,1,0,5,1,1,1,4,2
2252,530000,duplex,208,2548,4,4,3,WG - WG10,45.6018981,9.265645,3682,renew,1,0,0,0,1,0,0,0,1,0,5,1,1,1,4,2
2253,530000,flat,180,2944,3,4,2,WG - WG10,45.5949539,9.2685288,3682,renew,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,2
2254,545067,flat,178,3062,0,4,1,WG - WG10,45.6023787,9.2705208,3682,renew,0,1,0,0,0,0,1,0,1,1,3,0,0,0,4,1
2255,560000,flat,180,3111,1,5,3,WG - WG10,45.5991513,9.2630929,3682,renew,1,1,0,1,0,0,0,0,1,0,3,1,0,0,4,2
2256,598000,flat,180,3322,2,3,3,WG - WG10,45.5922426,9.2689709,3682,renew,0,0,0,1,0,0,1,0,1,1,3,1,1,0,3,2
2257,620000,chalet,181,3425,0,4,2,WG - WG10,45.606999,9.2554335,3682,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,2
2258,665000,flat,159,4182,1,4,2,WG - WG10,45.5964375,9.263372,3682,good,1,0,0,1,0,0,1,0,2,1,3,1,0,0,4,2
2259,695000,flat,159,4371,1,4,2,WG - WG10,45.5964375,9.263372,3682,newdevelopment,1,1,1,1,0,0,1,30000,3,1,3,1,0,0,4,2
2260,680000,flat,150,4533,3,4,2,WG - WG10,45.5957494,9.2655864,3682,good,1,0,1,1,1,0,1,0,2,1,3,1,1,1,4,2
2261,710000,chalet,216,3287,0,5,3,WG - WG10,45.603899,9.2557335,3682,renew,0,0,1,1,1,0,0,0,1,1,4,1,0,0,4,2
2262,720000,flat,225,3200,3,5,3,WG - WG10,45.59541,9.26842,3682,renew,1,0,0,1,1,0,1,0,1,1,3,1,1,1,4,2
2263,770000,flat,200,3850,0,4,2,WG - WG10,45.5964375,9.263372,3682,good,1,0,1,1,1,1,1,0,2,1,3,1,0,0,4,2
2264,770000,flat,310,2483,1,4,3,WG - WG10,45.5987833,9.2699326,3682,renew,1,1,1,0,1,1,1,0,1,1,3,1,0,0,4,2
2265,790000,chalet,332,2379,0,7,5,WG - WG10,45.5967583,9.2630863,3682,renew,0,1,1,1,1,1,1,0,1,1,4,1,0,0,4,2
2266,800000,duplex,380,2105,0,5,2,WG - WG10,45.5944824,9.268743,3682,renew,0,0,0,1,1,1,1,0,1,1,5,1,0,0,4,2
2267,800000,flat,236,3389,0,4,3,WG - WG10,45.5978835,9.2641526,3682,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,4,2
2268,850000,studio,270,3148,1,1,3,WG - WG10,45.5938417,9.2675924,3682,renew,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2
2269,900000,penthouse,200,4500,2,5,2,WG - WG10,45.594703,9.271227,3682,renew,0,0,0,0,0,0,0,0,1,0,6,0,1,0,4,2
2270,900000,flat,170,5294,3,4,3,WG - WG10,45.5996454,9.2654878,3682,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,4,2
2271,940000,flat,200,4700,0,4,2,WG - WG10,45.5964375,9.263372,3682,newdevelopment,1,0,0,0,0,0,0,0,3,0,3,0,0,0,4,2
2272,960000,chalet,335,2865,0,6,4,WG - WG10,45.605099,9.2557335,3682,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
2273,990000,chalet,300,3300,0,6,4,WG - WG10,45.5943186,9.2648136,3682,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
2274,990000,flat,264,3750,1,6,4,WG - WG10,45.5964375,9.263372,3682,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,4,2
2275,1000000,chalet,360,2777,0,6,5,WG - WG10,45.5953271,9.2666364,3682,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
2276,1080000,flat,352,3068,0,7,5,WG - WG10,45.6018787,9.2685208,3682,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,4,2
2277,1090000,chalet,300,3633,0,5,5,WG - WG10,45.595247,9.265965,3682,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
2278,1100000,flat,260,4230,1,7,3,WG - WG10,45.594132,9.2707149,3682,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,4,2
2279,1199850,penthouse,242,4958,3,4,3,WG - WG10,45.59425,9.266873,3682,good,1,0,0,0,0,0,0,0,2,0,6,0,1,1,4,2
2280,1206000,duplex,141,8553,0,2,1,WG - WG10,45.5931785,9.2706283,3682,good,0,0,0,0,0,0,0,0,2,0,5,0,0,0,2,1
2281,1250000,flat,300,4166,0,5,2,WG - WG10,45.5959534,9.2682516,3682,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,4,2
2282,1400000,penthouse,304,4605,4,4,3,WG - WG10,45.5964375,9.263372,3682,good,1,0,0,0,0,0,0,0,2,0,6,0,1,1,4,2
2283,1590000,duplex,300,5300,2,7,5,WG - WG10,45.594761,9.2637677,3682,good,1,0,1,0,0,0,0,0,2,1,5,0,1,1,4,2
2284,1650000,flat,450,3666,6,4,3,WG - WG10,45.6006237,9.2671837,3682,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,4,2
2285,2500000,duplex,650,3846,0,8,5,WG - WG10,45.5974945,9.2691716,3682,good,0,0,1,0,0,0,0,0,2,1,5,0,0,0,4,2
2286,2632500,flat,262,10047,2,4,3,WG - WG10,45.5931785,9.2706283,3682,good,1,0,1,0,0,0,1,16500,2,1,3,0,1,1,4,2
2287,2970000,flat,295,10067,1,4,3,WG - WG10,45.5931785,9.2706283,3682,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,4,2
2288,5317000,duplex,542,9809,0,5,3,WG - WG10,45.5931785,9.2706283,3682,good,1,0,1,0,0,0,0,0,2,1,5,0,0,0,4,2
2289,5500000,chalet,530,10377,0,11,8,WG - WG10,45.5928535,9.2683577,3682,good,0,1,0,0,0,0,0,0,2,0,4,0,0,0,4,2
2290,65000,flat,75,866,4,2,1,WG - WG11,45.5712806,9.3091907,1659,renew,1,1,0,0,0,0,0,0,1,0,3,0,1,1,2,1
2291,80000,flat,48,1666,0,2,1,WG - WG11,45.5739515,9.3137171,1659,good,0,0,0,0,1,0,0,0,2,0,3,1,0,0,2,1
2292,90000,studio,55,1636,2,1,1,WG - WG11,45.569081,9.310711,1659,renew,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,1
2293,118000,flat,79,1493,3,2,2,WG - WG11,45.5737045,9.3123146,1659,renew,1,0,1,0,0,0,1,0,1,1,3,0,1,1,2,2
2294,130000,flat,95,1368,1,3,1,WG - WG11,45.5722014,9.3097244,1659,renew,0,0,1,0,1,0,0,0,1,1,3,1,0,0,3,1
2295,130000,flat,100,1300,1,3,2,WG - WG11,45.572198,9.3092673,1659,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,2
2296,150000,flat,98,1530,2,4,1,WG - WG11,45.5729624,9.3106339,1659,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,1
2297,163000,flat,110,1481,2,3,2,WG - WG11,45.573214,9.312746,1659,renew,1,0,1,0,0,0,1,0,1,1,3,0,1,1,3,2
2298,165000,flat,110,1500,1,3,2,WG - WG11,45.571693,9.3117504,1659,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,2
2299,165000,flat,110,1500,1,3,2,WG - WG11,45.57183,9.3117729,1659,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,2
2300,165000,flat,115,1434,1,5,2,WG - WG11,45.5692279,9.3108902,1659,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,4,2
2301,169000,flat,90,1877,1,3,1,WG - WG11,45.5729624,9.3106339,1659,good,1,0,1,0,0,0,1,0,2,1,3,0,0,0,3,1
2302,178000,flat,110,1618,1,3,2,WG - WG11,45.5725882,9.3182258,1659,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,3,2
2303,179000,duplex,107,1672,2,3,2,WG - WG11,45.5704804,9.3120235,1659,good,1,0,1,0,1,0,1,0,2,1,5,1,1,1,3,2
2304,180000,flat,100,1800,1,3,2,WG - WG11,45.57195,9.318092,1659,good,0,0,0,1,0,0,1,0,2,1,3,1,0,0,3,2
2305,189000,flat,90,2100,2,3,1,WG - WG11,45.5686593,9.3099226,1659,good,1,1,0,1,1,0,0,0,2,0,3,1,1,1,3,1
2306,189000,flat,90,2100,2,3,1,WG - WG11,45.5692011,9.3123042,1659,good,1,0,1,1,0,0,0,0,2,1,3,1,1,1,3,1
2307,189000,flat,90,2100,0,3,1,WG - WG11,45.5692011,9.3123042,1659,good,1,0,1,0,0,0,0,0,2,1,3,0,0,0,3,1
2308,189000,flat,90,2100,0,3,1,WG - WG11,45.5699475,9.3096731,1659,good,1,0,0,1,0,0,1,0,2,1,3,1,0,0,3,1
2309,210000,flat,154,1363,1,4,2,WG - WG11,45.567296,9.3151716,1659,renew,0,0,1,0,1,0,0,0,1,1,3,1,0,0,4,2
2310,220000,flat,126,1746,1,3,2,WG - WG11,45.5723193,9.3073585,1659,good,1,0,1,0,1,0,1,0,2,1,3,1,0,0,3,2
2311,240000,flat,135,1777,1,4,2,WG - WG11,45.5673076,9.3139776,1659,good,0,0,0,1,0,0,1,0,2,1,3,1,0,0,4,2
2312,240000,flat,175,1371,2,5,2,WG - WG11,45.5714046,9.3084822,1659,renew,1,0,0,0,1,0,1,0,1,1,3,1,1,1,4,2
2313,240000,flat,175,1371,2,6,2,WG - WG11,45.5714046,9.3084822,1659,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,4,2
2314,307000,chalet,175,1754,0,4,4,WG - WG11,45.5711579,9.3070272,1659,good,0,0,0,0,0,0,0,0,2,0,4,0,0,0,4,2
2315,315000,chalet,120,2625,0,4,1,WG - WG11,45.568313,9.3131595,1659,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,1
2316,68000,studio,35,1942,2,1,1,WG - WG12,45.57684,9.2618354,2337,renew,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
2317,93000,flat,68,1367,3,2,1,WG - WG12,45.5751574,9.2593037,2337,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
2318,99000,flat,60,1650,0,2,1,WG - WG12,45.5707129,9.2571616,2337,renew,0,0,0,1,0,0,1,0,1,1,3,1,0,0,2,1
2319,105000,flat,70,1500,2,2,1,WG - WG12,45.5696897,9.2492126,2337,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1
2320,110000,flat,50,2200,0,2,1,WG - WG12,45.5724493,9.2526517,2337,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,2,1
2321,110000,flat,65,1692,0,2,1,WG - WG12,45.5707129,9.2571616,2337,renew,0,0,0,1,0,0,0,0,1,0,3,1,0,0,2,1
2322,115000,flat,60,1916,6,2,1,WG - WG12,45.5779056,9.2573176,2337,renew,1,0,0,0,1,0,0,0,1,0,3,1,1,1,2,1
2323,115000,flat,72,1597,1,2,1,WG - WG12,45.5698233,9.267177,2337,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
2324,120000,flat,76,1578,2,2,1,WG - WG12,45.5746308,9.2593432,2337,renew,0,0,1,1,0,0,1,0,1,1,3,1,1,0,2,1
2325,120000,flat,55,2181,0,2,1,WG - WG12,45.5776425,9.2574424,2337,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1
2326,125000,flat,120,1041,0,4,1,WG - WG12,45.5724723,9.2665362,2337,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,4,1
2327,125000,flat,100,1250,0,3,1,WG - WG12,45.5699129,9.2560616,2337,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
2328,125000,flat,70,1785,1,2,1,WG - WG12,45.5774213,9.2577527,2337,renew,0,0,0,0,1,0,1,0,1,1,3,1,0,0,2,1
2329,125000,flat,73,1712,1,2,1,WG - WG12,45.5710303,9.2656639,2337,renew,0,0,0,0,1,0,1,0,1,1,3,1,0,0,2,1
2330,130000,flat,82,1585,6,2,1,WG - WG12,45.5769783,9.2579149,2337,renew,1,0,0,1,0,0,1,0,1,1,3,1,1,1,2,1
2331,130000,flat,89,1460,1,3,1,WG - WG12,45.569638,9.248549,2337,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
2332,130000,flat,75,1733,2,2,1,WG - WG12,45.5786278,9.2574292,2337,renew,1,0,0,0,1,0,1,0,1,1,3,1,1,1,2,1
2333,135000,flat,60,2250,2,2,1,WG - WG12,45.5739309,9.2625651,2337,renew,0,0,1,0,0,0,1,0,1,1,3,0,1,0,2,1
2334,140000,flat,77,1818,0,3,1,WG - WG12,45.5769783,9.2579149,2337,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
2335,145000,flat,70,2071,0,2,1,WG - WG12,45.568877,9.252373,2337,renew,0,1,0,0,0,0,0,0,1,0,3,0,0,0,2,1
2336,155000,flat,85,1823,2,2,1,WG - WG12,45.5793364,9.2598742,2337,renew,1,0,0,0,1,0,1,0,1,1,3,1,1,1,2,1
2337,170000,flat,128,1328,1,3,1,WG - WG12,45.5720214,9.266719,2337,renew,0,0,1,1,1,0,1,0,1,1,3,1,0,0,3,1
2338,175000,flat,120,1458,0,4,1,WG - WG12,45.5774603,9.2577317,2337,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1
2339,178000,flat,116,1534,0,6,1,WG - WG12,45.5700439,9.2517973,2337,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,4,1
2340,185000,flat,100,1850,1,4,1,WG - WG12,45.5730244,9.2544326,2337,renew,0,0,0,1,0,0,0,0,1,0,3,1,0,0,4,1
2341,185000,flat,100,1850,1,4,1,WG - WG12,45.5730244,9.2544326,2337,renew,0,1,0,0,0,0,0,0,1,0,3,0,0,0,4,1
2342,188000,flat,100,1880,0,3,1,WG - WG12,45.5753878,9.2588756,2337,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
2343,198000,flat,100,1980,6,3,1,WG - WG12,45.571409,9.264467,2337,renew,1,0,1,0,0,0,1,0,1,1,3,0,1,1,3,1
2344,228000,flat,60,3800,2,2,1,WG - WG12,45.572235,9.264207,2337,good,1,0,0,0,1,0,0,0,2,0,3,1,1,1,2,1
2345,229000,flat,130,1761,3,4,2,WG - WG12,45.5702685,9.2548843,2337,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,4,2
2346,229000,flat,130,1761,3,4,2,WG - WG12,45.5729302,9.251964,2337,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,4,2
